event_name,stage,gender,venue,participant_code,participant_name,participant_country_code,position,result,result_type
Women's Discus Throw,Qualification - Group A,W,Stade de France,1972117,van KLINKEN Jorinde,NED,2,64.81,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1911921,ROBERT-MICHON Melina,FRA,3,63.77,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1920197,PUDENZ Kristin,GER,4,63.45,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1552389,OSAKUE Daisy,ITA,5,63.11,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1938772,CA Liliana,POR,6,62.43,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1922728,GUMBS Ieva,LTU,7,60.37,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1922220,TOLJ Marija,CRO,8,59.87,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1895325,PEDERSEN Lisa Brix,DEN,9,59.81,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1556391,MORALES Silinda,CUB,10,59.46,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1951902,de MORAIS Andressa,BRA,11,59.43,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1569198,LINDFORS Caisa-Marie,SWE,12,59.29,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1919073,JIANG Zhichao,CHN,13,59.1,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1926394,ANUMBA Ashley,NGR,14,58.83,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1927177,INSAENG Subenrat,THA,15,58.07,DISTANCE
Women's Discus Throw,Qualification - Group A,W,Stade de France,1890607,HALL Samantha,JAM,16,54.94,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1960721,ALLMAN Valarie,USA,1,69.5,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1919067,FENG Bin,CHN,2,67.51,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1922205,ELKASEVIC Sandra,CRO,3,67.51,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1920305,STEINACKER Marike,GER,4,65.37,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1569340,KAMGA Vanessa,SWE,5,65.05,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1920230,VITA Claudine,GER,6,63.62,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1972117,van KLINKEN Jorinde,NED,7,63.35,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1552389,OSAKUE Daisy,ITA,8,63.11,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1938752,RODRIGUES Irina,POR,9,61.19,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1920197,PUDENZ Kristin,GER,10,60.38,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1888688,EMILIANOV Alexandra,MDA,11,58.08,DISTANCE
Women's Discus Throw,Final,W,Stade de France,1911921,ROBERT-MICHON Melina,FRA,12,57.03,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1974290,ROGERS Camryn,CAN,1,74.69,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1960899,ECHIKUNWOKE Annette Nneka,USA,2,73.52,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1946889,SKYDAN Hanna,AZE,3,72.55,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1919077,ZHAO Jie,CHN,4,72.49,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1538935,GHELBER Bianca Florentina,ROU,5,71.42,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1919094,LI Jiangyan,CHN,6,70.54,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1965233,REESE Erin,USA,7,70.23,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1939858,RATCLIFFE Stephanie,AUS,8,70.07,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1569336,LOFMAN Thea,SWE,9,69.12,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1911825,LOGA Rose,FRA,10,68.94,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1926692,BRUCE Lauren,NZL,11,68.93,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1904320,KOSKINEN Suvi,FIN,12,67.9,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1573123,KOPRON Malwina,POL,13,67.68,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1963651,TATAR Zahra,ALG,14,66.99,DISTANCE
Women's Hammer Throw,Qualification - Group A,W,Stade de France,1889122,LLANO Beatrice Nedberge,NOR,15,66.92,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1904372,TERVO Krista,FIN,1,74.79,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1965220,PRICE Deanna,USA,2,73.79,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1895329,JACOBSEN Katrine Koch,DEN,3,73.04,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1552387,FANTINI Sara,ITA,4,72.4,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1904323,KOSONEN Silja,FIN,5,72.11,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1907212,RODRIGUEZ Rosa Andreina,VEN,6,71.76,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1573183,WLODARCZYK Anita,POL,7,71.06,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1543282,TUTHILL Nicola,IRL,8,69.9,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1961243,SCARVELIS Stamatia,GRE,9,69.38,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1887986,MARGHIEVA Zalina,MDA,10,67.84,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1903111,STERCKENDRIES Vanessa,BEL,11,67.67,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1571549,KLYMETS Iryna,UKR,12,66.95,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1919076,WANG Zheng,CHN,13,66.92,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,3551502,OLATOYE Oyesade,NGR,14,66.41,DISTANCE
Women's Hammer Throw,Qualification - Group B,W,Stade de France,1920729,GYURATZ Reka,HUN,15,64.77,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1974290,ROGERS Camryn,CAN,1,76.97,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1960899,ECHIKUNWOKE Annette Nneka,USA,2,75.48,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1919077,ZHAO Jie,CHN,3,74.27,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1573183,WLODARCZYK Anita,POL,4,74.23,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1904323,KOSONEN Silja,FIN,5,74.04,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1904372,TERVO Krista,FIN,6,73.83,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1946889,SKYDAN Hanna,AZE,7,73.66,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1907212,RODRIGUEZ Rosa Andreina,VEN,8,72.98,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1538935,GHELBER Bianca Florentina,ROU,9,72.36,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1895329,JACOBSEN Katrine Koch,DEN,10,71.65,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1965220,PRICE Deanna,USA,11,71,DISTANCE
Women's Hammer Throw,Final,W,Stade de France,1552387,FANTINI Sara,ITA,12,69.58,DISTANCE
Women's Heptathlon,100m Hurdles - Heat 1,W,Stade de France,1573011,SULEK-SCHUBERT Adrianna,POL,1,13.32,TIME
Women's Heptathlon,100m Hurdles - Heat 1,W,Stade de France,1977926,JOHNSON-THOMPSON Katarina,GBR,2,13.4,TIME
Women's Heptathlon,100m Hurdles - Heat 1,W,Stade de France,1924467,O'DOWDA Jade,GBR,3,13.53,TIME
Women's Heptathlon,100m Hurdles - Heat 1,W,Stade de France,1972093,DOKTER Sofie,NED,4,13.57,TIME
Women's Heptathlon,100m Hurdles - Heat 1,W,Stade de France,1920626,KRIZSAN Xenia,HUN,5,13.61,TIME
Women's Heptathlon,100m Hurdles - Heat 1,W,Stade de France,3501806,WEST Tori,AUS,6,13.62,TIME
Women's Heptathlon,100m Hurdles - Heat 1,W,Stade de France,1544447,O'CONNOR Kate,IRL,7,14.08,TIME
Women's Heptathlon,100m Hurdles - Heat 2,W,Stade de France,1972236,OOSTERWEGEL Emma,NED,1,13.41,TIME
Women's Heptathlon,100m Hurdles - Heat 2,W,Stade de France,1920207,SCHAEFER Carolin,GER,2,13.42,TIME
Women's Heptathlon,100m Hurdles - Heat 2,W,Stade de France,1939741,NEWTON-SMITH Camryn,AUS,3,13.46,TIME
Women's Heptathlon,100m Hurdles - Heat 2,W,Stade de France,1972274,VETTER Anouk,NED,4,13.49,TIME
Women's Heptathlon,100m Hurdles - Heat 2,W,Stade de France,1903112,THIAM Nafissatou,BEL,5,13.56,TIME
Women's Heptathlon,100m Hurdles - Heat 2,W,Stade de France,1904377,VANNINEN Saga,FIN,6,13.61,TIME
Women's Heptathlon,100m Hurdles - Heat 2,W,Stade de France,1920696,NEMES Rita,HUN,7,13.82,TIME
Women's Heptathlon,100m Hurdles - Heat 3,W,Stade de France,1977671,KAELIN Annik,SUI,1,12.87,TIME
Women's Heptathlon,100m Hurdles - Heat 3,W,Stade de France,1960705,BROOKS Taliyah,USA,2,13,TIME
Women's Heptathlon,100m Hurdles - Heat 3,W,Stade de France,1895596,VIDTS Noor,BEL,3,13.1,TIME
Women's Heptathlon,100m Hurdles - Heat 3,W,Stade de France,1543479,ARAUJO Martha,COL,4,13.15,TIME
Women's Heptathlon,100m Hurdles - Heat 3,W,Stade de France,1960930,HAWKINS Chari,USA,5,13.16,TIME
Women's Heptathlon,100m Hurdles - Heat 3,W,Stade de France,1960907,HALL Anna,USA,6,13.36,TIME
Women's Heptathlon,100m Hurdles - Heat 3,W,Stade de France,1552392,GEREVINI Sveva,ITA,7,13.4,TIME
Women's Heptathlon,100m Hurdles - Heat 3,W,Stade de France,1911807,LAZRAQ-KHLASS Auriana,FRA,8,13.54,TIME
Women's Heptathlon,High Jump - Group A,W,Stade de France,1544447,O'CONNOR Kate,IRL,1,1.77,DISTANCE
Women's Heptathlon,High Jump - Group A,W,Stade de France,1920626,KRIZSAN Xenia,HUN,2,1.77,DISTANCE
Women's Heptathlon,High Jump - Group A,W,Stade de France,1920696,NEMES Rita,HUN,2,1.77,DISTANCE
Women's Heptathlon,High Jump - Group A,W,Stade de France,1977671,KAELIN Annik,SUI,4,1.74,DISTANCE
Women's Heptathlon,High Jump - Group A,W,Stade de France,1972274,VETTER Anouk,NED,5,1.74,DISTANCE
Women's Heptathlon,High Jump - Group A,W,Stade de France,1972236,OOSTERWEGEL Emma,NED,6,1.74,DISTANCE
Women's Heptathlon,High Jump - Group A,W,Stade de France,1920207,SCHAEFER Carolin,GER,7,1.71,DISTANCE
Women's Heptathlon,High Jump - Group A,W,Stade de France,3501806,WEST Tori,AUS,7,1.71,DISTANCE
Women's Heptathlon,High Jump - Group A,W,Stade de France,1543479,ARAUJO Martha,COL,9,1.71,DISTANCE
Women's Heptathlon,High Jump - Group A,W,Stade de France,1911807,LAZRAQ-KHLASS Auriana,FRA,10,1.68,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1903112,THIAM Nafissatou,BEL,1,1.92,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1977926,JOHNSON-THOMPSON Katarina,GBR,2,1.92,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1960907,HALL Anna,USA,3,1.89,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1972093,DOKTER Sofie,NED,4,1.86,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1895596,VIDTS Noor,BEL,5,1.83,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1924467,O'DOWDA Jade,GBR,6,1.8,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1939741,NEWTON-SMITH Camryn,AUS,7,1.8,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1960705,BROOKS Taliyah,USA,8,1.77,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1573011,SULEK-SCHUBERT Adrianna,POL,8,1.77,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1904377,VANNINEN Saga,FIN,10,1.74,DISTANCE
Women's Heptathlon,High Jump - Group B,W,Stade de France,1552392,GEREVINI Sveva,ITA,11,1.74,DISTANCE
Women's Heptathlon,Shot Put - Group A,W,Stade de France,1972236,OOSTERWEGEL Emma,NED,1,14.54,DISTANCE
Women's Heptathlon,Shot Put - Group A,W,Stade de France,1977926,JOHNSON-THOMPSON Katarina,GBR,2,14.44,DISTANCE
Women's Heptathlon,Shot Put - Group A,W,Stade de France,1543479,ARAUJO Martha,COL,3,14.15,DISTANCE
Women's Heptathlon,Shot Put - Group A,W,Stade de France,1972093,DOKTER Sofie,NED,4,13.97,DISTANCE
Women's Heptathlon,Shot Put - Group A,W,Stade de France,1573011,SULEK-SCHUBERT Adrianna,POL,5,13.94,DISTANCE
Women's Heptathlon,Shot Put - Group A,W,Stade de France,1920626,KRIZSAN Xenia,HUN,6,13.89,DISTANCE
Women's Heptathlon,Shot Put - Group A,W,Stade de France,1939741,NEWTON-SMITH Camryn,AUS,7,13.11,DISTANCE
Women's Heptathlon,Shot Put - Group A,W,Stade de France,1924467,O'DOWDA Jade,GBR,8,13.1,DISTANCE
Women's Heptathlon,Shot Put - Group A,W,Stade de France,3501806,WEST Tori,AUS,9,12.81,DISTANCE
Women's Heptathlon,Shot Put - Group A,W,Stade de France,1552392,GEREVINI Sveva,ITA,10,12.8,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1903112,THIAM Nafissatou,BEL,1,15.54,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1972274,VETTER Anouk,NED,2,15.07,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1895596,VIDTS Noor,BEL,3,14.57,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1904377,VANNINEN Saga,FIN,4,14.19,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1960907,HALL Anna,USA,5,14.11,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1920207,SCHAEFER Carolin,GER,6,14.02,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1977671,KAELIN Annik,SUI,7,14.02,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1544447,O'CONNOR Kate,IRL,8,13.79,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1911807,LAZRAQ-KHLASS Auriana,FRA,9,13.69,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1920696,NEMES Rita,HUN,10,13.64,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1960930,HAWKINS Chari,USA,11,13.64,DISTANCE
Women's Heptathlon,Shot Put - Group B,W,Stade de France,1960705,BROOKS Taliyah,USA,12,13.58,DISTANCE
Women's Heptathlon,200m - Heat 1,W,Stade de France,1573011,SULEK-SCHUBERT Adrianna,POL,1,24.2,TIME
Women's Heptathlon,200m - Heat 1,W,Stade de France,1903112,THIAM Nafissatou,BEL,2,24.46,TIME
Women's Heptathlon,200m - Heat 1,W,Stade de France,1904377,VANNINEN Saga,FIN,3,24.74,TIME
Women's Heptathlon,200m - Heat 1,W,Stade de France,1544447,O'CONNOR Kate,IRL,4,24.77,TIME
Women's Heptathlon,200m - Heat 1,W,Stade de France,1920626,KRIZSAN Xenia,HUN,5,24.92,TIME
Women's Heptathlon,200m - Heat 1,W,Stade de France,1924467,O'DOWDA Jade,GBR,6,24.97,TIME
Women's Heptathlon,200m - Heat 1,W,Stade de France,1920696,NEMES Rita,HUN,7,25.61,TIME
Women's Heptathlon,200m - Heat 2,W,Stade de France,1552392,GEREVINI Sveva,ITA,1,23.58,TIME
Women's Heptathlon,200m - Heat 2,W,Stade de France,1920207,SCHAEFER Carolin,GER,2,23.85,TIME
Women's Heptathlon,200m - Heat 2,W,Stade de France,1895596,VIDTS Noor,BEL,3,23.86,TIME
Women's Heptathlon,200m - Heat 2,W,Stade de France,1960907,HALL Anna,USA,4,23.89,TIME
Women's Heptathlon,200m - Heat 2,W,Stade de France,1972236,OOSTERWEGEL Emma,NED,5,24.35,TIME
Women's Heptathlon,200m - Heat 2,W,Stade de France,1543479,ARAUJO Martha,COL,6,24.46,TIME
Women's Heptathlon,200m - Heat 2,W,Stade de France,1960930,HAWKINS Chari,USA,7,24.49,TIME
Women's Heptathlon,200m - Heat 2,W,Stade de France,1939741,NEWTON-SMITH Camryn,AUS,8,24.76,TIME
Women's Heptathlon,200m - Heat 3,W,Stade de France,1977926,JOHNSON-THOMPSON Katarina,GBR,1,23.44,TIME
Women's Heptathlon,200m - Heat 3,W,Stade de France,1972093,DOKTER Sofie,NED,2,23.73,TIME
Women's Heptathlon,200m - Heat 3,W,Stade de France,1911807,LAZRAQ-KHLASS Auriana,FRA,3,23.87,TIME
Women's Heptathlon,200m - Heat 3,W,Stade de France,1977671,KAELIN Annik,SUI,4,23.88,TIME
Women's Heptathlon,200m - Heat 3,W,Stade de France,1960705,BROOKS Taliyah,USA,5,24.02,TIME
Women's Heptathlon,200m - Heat 3,W,Stade de France,1972274,VETTER Anouk,NED,6,24.36,TIME
Women's Heptathlon,200m - Heat 3,W,Stade de France,3501806,WEST Tori,AUS,7,24.73,TIME
Women's Heptathlon,Long Jump - Group A,W,Stade de France,1972093,DOKTER Sofie,NED,1,6.26,DISTANCE
Women's Heptathlon,Long Jump - Group A,W,Stade de France,1573011,SULEK-SCHUBERT Adrianna,POL,2,6.22,DISTANCE
Women's Heptathlon,Long Jump - Group A,W,Stade de France,1920626,KRIZSAN Xenia,HUN,3,6.03,DISTANCE
Women's Heptathlon,Long Jump - Group A,W,Stade de France,1960907,HALL Anna,USA,4,5.93,DISTANCE
Women's Heptathlon,Long Jump - Group A,W,Stade de France,1960930,HAWKINS Chari,USA,5,5.9,DISTANCE
Women's Heptathlon,Long Jump - Group A,W,Stade de France,1920696,NEMES Rita,HUN,6,5.88,DISTANCE
Women's Heptathlon,Long Jump - Group A,W,Stade de France,1544447,O'CONNOR Kate,IRL,7,5.79,DISTANCE
Women's Heptathlon,Long Jump - Group A,W,Stade de France,1939741,NEWTON-SMITH Camryn,AUS,8,5.78,DISTANCE
Women's Heptathlon,Long Jump - Group A,W,Stade de France,1972236,OOSTERWEGEL Emma,NED,9,5.68,DISTANCE
Women's Heptathlon,Long Jump - Group A,W,Stade de France,1920207,SCHAEFER Carolin,GER,10,5.52,DISTANCE
Women's Heptathlon,Long Jump - Group A,W,Stade de France,3501806,WEST Tori,AUS,11,5.41,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1543479,ARAUJO Martha,COL,1,6.61,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1977671,KAELIN Annik,SUI,2,6.59,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1903112,THIAM Nafissatou,BEL,3,6.41,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1895596,VIDTS Noor,BEL,4,6.4,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1977926,JOHNSON-THOMPSON Katarina,GBR,5,6.4,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1924467,O'DOWDA Jade,GBR,6,6.33,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1960705,BROOKS Taliyah,USA,7,6.15,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1972274,VETTER Anouk,NED,8,6.12,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1552392,GEREVINI Sveva,ITA,9,6.08,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1904377,VANNINEN Saga,FIN,10,5.85,DISTANCE
Women's Heptathlon,Long Jump - Group B,W,Stade de France,1911807,LAZRAQ-KHLASS Auriana,FRA,11,5.59,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1920626,KRIZSAN Xenia,HUN,1,49.52,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1904377,VANNINEN Saga,FIN,2,47,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1960907,HALL Anna,USA,3,45.99,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1977926,JOHNSON-THOMPSON Katarina,GBR,4,45.49,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1895596,VIDTS Noor,BEL,5,45,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1939741,NEWTON-SMITH Camryn,AUS,6,44.77,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1924467,O'DOWDA Jade,GBR,7,44.05,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1920696,NEMES Rita,HUN,8,43.64,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1552392,GEREVINI Sveva,ITA,9,39.68,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1960705,BROOKS Taliyah,USA,10,38.76,DISTANCE
Women's Heptathlon,Javelin Throw - Group A,W,Stade de France,1573011,SULEK-SCHUBERT Adrianna,POL,11,36.63,DISTANCE
Women's Heptathlon,Javelin Throw - Group B,W,Stade de France,1903112,THIAM Nafissatou,BEL,1,54.04,DISTANCE
Women's Heptathlon,Javelin Throw - Group B,W,Stade de France,1972236,OOSTERWEGEL Emma,NED,2,52.39,DISTANCE
Women's Heptathlon,Javelin Throw - Group B,W,Stade de France,1544447,O'CONNOR Kate,IRL,3,50.36,DISTANCE
Women's Heptathlon,Javelin Throw - Group B,W,Stade de France,3501806,WEST Tori,AUS,4,48.79,DISTANCE
Women's Heptathlon,Javelin Throw - Group B,W,Stade de France,1977671,KAELIN Annik,SUI,5,48.14,DISTANCE
Women's Heptathlon,Javelin Throw - Group B,W,Stade de France,1920207,SCHAEFER Carolin,GER,6,46.45,DISTANCE
Women's Heptathlon,Javelin Throw - Group B,W,Stade de France,1543479,ARAUJO Martha,COL,7,45.67,DISTANCE
Women's Heptathlon,Javelin Throw - Group B,W,Stade de France,1911807,LAZRAQ-KHLASS Auriana,FRA,8,45.37,DISTANCE
Women's Heptathlon,Javelin Throw - Group B,W,Stade de France,1960930,HAWKINS Chari,USA,9,44.3,DISTANCE
Women's Heptathlon,Javelin Throw - Group B,W,Stade de France,1972093,DOKTER Sofie,NED,10,42.46,DISTANCE
Women's Heptathlon,Final Results,W,,1903112,THIAM Nafissatou,BEL,1,6880,POINTS
Women's Heptathlon,Final Results,W,,1977926,JOHNSON-THOMPSON Katarina,GBR,2,6844,POINTS
Women's Heptathlon,Final Results,W,,1895596,VIDTS Noor,BEL,3,6707,POINTS
Women's Heptathlon,Final Results,W,,1977671,KAELIN Annik,SUI,4,6639,POINTS
Women's Heptathlon,Final Results,W,,1960907,HALL Anna,USA,5,6615,POINTS
Women's Heptathlon,Final Results,W,,1972093,DOKTER Sofie,NED,6,6452,POINTS
Women's Heptathlon,Final Results,W,,1543479,ARAUJO Martha,COL,7,6386,POINTS
Women's Heptathlon,Final Results,W,,1920626,KRIZSAN Xenia,HUN,7,6386,POINTS
Women's Heptathlon,Final Results,W,,1972236,OOSTERWEGEL Emma,NED,7,6386,POINTS
Women's Heptathlon,Final Results,W,,1924467,O'DOWDA Jade,GBR,10,6280,POINTS
Women's Heptathlon,Final Results,W,,1960705,BROOKS Taliyah,USA,11,6258,POINTS
Women's Heptathlon,Final Results,W,,1573011,SULEK-SCHUBERT Adrianna,POL,12,6226,POINTS
Women's Heptathlon,Final Results,W,,1552392,GEREVINI Sveva,ITA,13,6220,POINTS
Women's Heptathlon,Final Results,W,,1544447,O'CONNOR Kate,IRL,14,6167,POINTS
Women's Heptathlon,Final Results,W,,1904377,VANNINEN Saga,FIN,15,6163,POINTS
Women's Heptathlon,Final Results,W,,1911807,LAZRAQ-KHLASS Auriana,FRA,16,6110,POINTS
Women's Heptathlon,Final Results,W,,1920207,SCHAEFER Carolin,GER,17,6084,POINTS
Women's Heptathlon,Final Results,W,,1920696,NEMES Rita,HUN,18,6060,POINTS
Women's Heptathlon,Final Results,W,,1939741,NEWTON-SMITH Camryn,AUS,19,5982,POINTS
Women's Heptathlon,Final Results,W,,3501806,WEST Tori,AUS,20,5848,POINTS
Women's Heptathlon,Final Results,W,,1960930,HAWKINS Chari,USA,21,5255,POINTS
Women's High Jump,Qualification - Group A,W,Stade de France,1571559,MAHUCHIKH Yaroslava,UKR,1,1.95,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1939763,PATTERSON Eleanor,AUS,2,1.95,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1920297,HONSEL Christina,GER,3,1.95,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1904720,KULICHENKO Elena,CYP,4,1.92,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1911848,MENIKER Nawal,FRA,5,1.92,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1952176,MARTINS Valdileia,BRA,6,1.92,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1947565,TOPIC Angelina,SRB,7,1.92,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,4979553,GLENN Rachel,USA,8,1.88,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1892112,HRUBA Michaela,CZE,8,1.88,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1924445,LAKE Morgan,GBR,8,1.88,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1905022,DEMIREVA Mirela,BUL,11,1.88,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1933523,MATVEYEVA Yelizaveta,KAZ,11,1.88,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1539328,STANCIU Daniela,ROU,11,1.88,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1964984,YEBOAH Rose Amoanimaa,GHA,14,1.88,DISTANCE
Women's High Jump,Qualification - Group A,W,Stade de France,1573188,ZODZIK Maria,POL,15,1.83,DISTANCE
Women's High Jump,Qualification - Group B,W,Stade de France,1939838,OLYSLAGERS Nicola,AUS,1,1.95,DISTANCE
Women's High Jump,Qualification - Group B,W,Stade de France,1571577,GERASHCHENKO Iryna,UKR,2,1.95,DISTANCE
Women's High Jump,Qualification - Group B,W,Stade de France,1896901,SADULLAYEVA Safina,UZB,3,1.95,DISTANCE
Women's High Jump,Qualification - Group B,W,Stade de France,1961204,GUSIN Tatiana,GRE,4,1.92,DISTANCE
Women's High Jump,Qualification - Group B,W,Stade de France,1566074,SAVASKAN Buse,TUR,4,1.92,DISTANCE
Women's High Jump,Qualification - Group B,W,Stade de France,1960723,CUNNINGHAM Vashti,USA,6,1.92,DISTANCE
